"Year","Month","Day","Generacion_MWh"
"2015",9,29,6.26875
"2016",9,29,5.95375
"2014",10,29,6.43125
"2015",10,29,6.5975
"2016",10,29,6.52
"2014",11,29,6.69333333333333
"2015",11,29,6.34958333333333
"2014",12,29,6.38291666666667
"2015",12,29,6.86791666666667
"2015",1,30,5.66
"2016",1,30,6.5725
"2015",3,30,5.705
"2016",3,30,5.50416666666667
"2014",4,30,3.90083333333333
"2015",4,30,4.79333333333333
"2016",4,30,4.895
"2014",5,30,3.63541666666667
"2015",5,30,3.48666666666667
"2016",5,30,4.32625
"2014",6,30,4.38041666666667
"2015",6,30,4.17833333333333
"2016",6,30,3.98
"2015",7,30,4.77125
"2016",7,30,4.57666666666667
"2014",8,30,2.93375
"2015",8,30,5.33291666666667
"2016",8,30,5.55083333333333
"2014",9,30,5.65125
"2015",9,30,6.25166666666667
"2016",9,30,6.20333333333333
"2014",10,30,6.46875
"2015",10,30,6.48916666666667
"2016",10,30,6.69625
"2014",11,30,6.84166666666667
"2015",11,30,5.60041666666667
"2014",12,30,6.5875
"2015",12,30,6.83791666666667
"2015",1,31,5.00875
"2016",1,31,6.44208333333333
"2015",3,31,5.67416666666667
"2016",3,31,5.51333333333333
"2014",5,31,4.34625
"2015",5,31,4.14375
"2016",5,31,4.31458333333333
"2015",7,31,4.80333333333333
"2016",7,31,4.56041666666667
"2014",8,31,4.8525
"2015",8,31,5.27083333333333
"2016",8,31,5.59583333333333
"2014",10,31,6.63583333333333
"2015",10,31,6.78791666666667
"2016",10,31,6.85916666666667
"2014",12,31,6.33791666666667
"2015",12,31,6.89458333333333
