"id","nombre","año","mes","día","hour","minute","sube","baja","queda","descrp"
"19","luz del norte","2016","02","09","15","15","","9.0","74.0","Redistribución de Potencia Mayor carga eólica de C. Taltal -32 MW"
"8","diego de almagro","2016","02","09","18","16","7.0","","17.0","Prorrata por Control TX Línea 220 kV San Andrés - Cardones  209 MVA a 27 °C con Sol  flujo N>S. "
"9","san andres","2016","02","09","18","16","1.0","","37.0","Prorrata por Control TX Línea 220 kV San Andrés - Cardones  209 MVA a 27 °C con Sol  flujo N>S. "
"19","luz del norte","2016","02","09","18","16","5.0","","79.0","Prorrata por Control TX Línea 220 kV San Andrés - Cardones  209 MVA a 27 °C con Sol  flujo N>S. "
"8","diego de almagro","2016","02","10","11","20","","0.0","16.0","Prorrata por Control TX Línea 220 kV C. Pinto - San Andrés  201 MVA a 28 °C con Sol  flujo N>S. "
"19","luz del norte","2016","02","10","11","20","","10.0","115.0","Prorrata por Control TX Línea 220 kV C. Pinto - San Andrés  201 MVA a 28 °C con Sol  flujo N>S. "
"8","diego de almagro","2016","02","10","11","28","","1.0","20.0","Prorrata por Control TX Línea 220 kV C. Pinto - San Andrés  194 MVA a 29 °C con Sol  flujo N>S. "
"19","luz del norte","2016","02","10","11","28","","14.0","101.0","Prorrata por Control TX Línea 220 kV C. Pinto - San Andrés  194 MVA a 29 °C con Sol  flujo N>S. "
"8","diego de almagro","2016","02","10","11","44","","0.0","20.0","Prorrata por Control TX Línea 220 kV C. Pinto - San Andrés  194 MVA a 29 °C con Sol  flujo N>S. "
"19","luz del norte","2016","02","10","11","44","","6.0","95.0","Prorrata por Control TX Línea 220 kV C. Pinto - San Andrés  194 MVA a 29 °C con Sol  flujo N>S. "
"8","diego de almagro","2016","02","10","12","45","","1.0","20.0","Prorrata por Control TX Línea 220 kV C. Pinto - San Andrés  178 MVA a 31 °C con Sol  flujo N>S. "
"19","luz del norte","2016","02","10","12","45","","6.0","89.0","Prorrata por Control TX Línea 220 kV C. Pinto - San Andrés  178 MVA a 31 °C con Sol  flujo N>S. "
"8","diego de almagro","2016","02","10","14","6","","2.0","18.0","Redistribución de Potencia Aumento de recurso eólico -25 MW"
"19","luz del norte","2016","02","10","14","6","","8.0","81.0","Redistribución de Potencia Aumento de recurso eólico -25 MW"
"8","diego de almagro","2016","02","10","14","23","","2.0","16.0","Redistribución de Potencia Aumento de recurso eólico -30 MW"
"19","luz del norte","2016","02","10","14","23","","9.0","72.0","Redistribución de Potencia Aumento de recurso eólico -30 MW"
"8","diego de almagro","2016","02","10","16","21","1.0","","17.0","Prorrata por Control TX Línea 220 kV C. Pinto - San Andrés  186 MVA a 30 °C con Sol  flujo N>S. "
"19","luz del norte","2016","02","10","16","21","5.0","","77.0","Prorrata por Control TX Línea 220 kV C. Pinto - San Andrés  186 MVA a 30 °C con Sol  flujo N>S. "
"8","diego de almagro","2016","02","10","17","19","3.0","","20.0","Prorrata por Control TX Línea 220 kV C. Pinto - San Andrés  215 MVA a 26 °C con Sol  flujo N>S. "
"19","luz del norte","2016","02","10","17","19","10.0","","87.0","Prorrata por Control TX Línea 220 kV C. Pinto - San Andrés  215 MVA a 26 °C con Sol  flujo N>S. "
"8","diego de almagro","2016","02","11","14","3","","2.0","22.0","Prorrata por Control TX Línea 220 kV C. Pinto - San Andrés  187 MVA a 30 °C con Sol  flujo N>S. "
"19","luz del norte","2016","02","11","14","3","","","62.0","Central sin variación por Línea 220 kV C. Pinto - San Andrés"
"8","diego de almagro","2016","02","11","14","15","","1.0","23.0","Prorrata por Control TX Línea 220 kV San Andrés - Cardones  194 MVA a 29 °C con Sol  flujo N>S. "
"9","san andres","2016","02","11","14","15","","","0.0","Central sin variación por Línea 220 kV San Andrés - Cardones"
"19","luz del norte","2016","02","11","14","15","","","62.0","Central sin variación por Línea 220 kV San Andrés - Cardones"
"8","diego de almagro","2016","02","11","15","57","","1.0","22.0","Prorrata por Control TX Línea 220 kV San Andrés - Cardones  194 MVA a 29 °C con Sol  flujo N>S. "
"9","san andres","2016","02","11","15","57","","","23.0","Central sin variación por Línea 220 kV San Andrés - Cardones"
"19","luz del norte","2016","02","11","15","57","","","75.0","Central sin variación por Línea 220 kV San Andrés - Cardones"
"8","diego de almagro","2016","02","11","15","59","","2.0","20.0","Redistribución de Potencia  -20 MW"
"9","san andres","2016","02","11","15","59","","0.0","23.0","Redistribución de Potencia  -20 MW"
"19","luz del norte","2016","02","11","15","59","","0.0","75.0","Redistribución de Potencia  -20 MW"
"8","diego de almagro","2016","02","11","16","1","","1.0","19.0","Prorrata por Control TX Línea 220 kV San Andrés - Cardones  194 MVA a 29 °C con Sol  flujo N>S. "
"9","san andres","2016","02","11","16","1","","","23.0","Central sin variación por Línea 220 kV San Andrés - Cardones"
"19","luz del norte","2016","02","11","16","1","","","75.0","Central sin variación por Línea 220 kV San Andrés - Cardones"
"8","diego de almagro","2016","02","11","17","55","2.0","","21.0","Prorrata por Control TX Línea 220 kV San Andrés - Cardones  209 MVA a 27 °C con Sol  flujo N>S. "
"9","san andres","2016","02","11","17","55","7.0","","30.0","Prorrata por Control TX Línea 220 kV San Andrés - Cardones  209 MVA a 27 °C con Sol  flujo N>S. "
"19","luz del norte","2016","02","11","17","55","8.0","","83.0","Prorrata por Control TX Línea 220 kV San Andrés - Cardones  209 MVA a 27 °C con Sol  flujo N>S. "
"8","diego de almagro","2016","02","12","14","33","","6.0","21.0","Prorrata por Control TX Línea 220 kV San Andrés - Cardones. 202 MVA a 28 °C con Sol  flujo N>S. "
"9","san andres","2016","02","12","14","33","","","17.0","Central sin variación por Línea 220 kV San Andrés - Cardones"
"19","luz del norte","2016","02","12","14","33","","","65.0","Central sin variación por Línea 220 kV San Andrés - Cardones"
"8","diego de almagro","2016","02","13","11","26","","","17.0","Central sin variación por Línea 220 kV C. Pinto - San Andrés"
"19","luz del norte","2016","02","13","11","26","","12.0","104.0","Prorrata por Control TX Línea 220 kV C. Pinto - San Andrés  202 MVA a 28 °C con Sol  flujo N>S. "
"8","diego de almagro","2016","02","13","13","15","","","17.0","Central sin variación por Línea 220 kV C. Pinto - San Andrés"
"19","luz del norte","2016","02","13","13","15","","9.0","95.0","Prorrata por Control TX Línea 220 kV C. Pinto - San Andrés  194 MVA a 29 °C con Sol  flujo N>S. "
"8","diego de almagro","2016","02","13","14","19","","","17.0","Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
"9","san andres","2016","02","13","14","19","","","10.0","Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
"10","llano de llampos","2016","02","13","14","19","","4.0","75.0","Prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  323 MVA a 26 °C con Sol  flujo N>S. "
"19","luz del norte","2016","02","13","14","19","","2.0","93.0","Prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  323 MVA a 26 °C con Sol  flujo N>S. "
"8","diego de almagro","2016","02","13","16","24","","","17.0","Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
"9","san andres","2016","02","13","16","24","","","10.0","Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
"10","llano de llampos","2016","02","13","16","24","","2.0","73.0","Prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  338 MVA a 25 °C con Sol  flujo N>S. "
"19","luz del norte","2016","02","13","16","24","","1.0","92.0","Prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  338 MVA a 25 °C con Sol  flujo N>S. "
"10","llano de llampos","2016","02","13","17","16","","","73.0","Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
"8","diego de almagro","2016","02","13","18","13","","","10.0","Central sin variación por Línea 220 kV C. Pinto - San Andrés"
"19","luz del norte","2016","02","13","18","13","13.0","","105.0","Prorrata por Control TX Línea 220 kV C. Pinto - San Andrés  209 MVA a 27 °C con Sol  flujo N>S. "
"8","diego de almagro","2016","02","13","18","19","","","10.0","Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
"9","san andres","2016","02","13","18","19","","","10.0","Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
"10","llano de llampos","2016","02","13","18","19","","","73.0","Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
"19","luz del norte","2016","02","13","18","19","","","105.0","Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
"10","llano de llampos","2016","02","13","18","27","","4.0","69.0","Prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  353 MVA a 22 °C con Sol  flujo N>S. "
"8","diego de almagro","2016","02","14","10","52","","","17.0","Central sin variación por Línea 220 kV C. Pinto - San Andrés"
"19","luz del norte","2016","02","14","10","52","","4.0","104.0","Prorrata por Control TX Línea 220 kV C. Pinto - San Andrés  209 MVA a 27 °C con Sol  flujo N>S. "
"8","diego de almagro","2016","02","14","12","45","","","17.0","Central sin variación por Línea 220 kV C. Pinto - San Andrés"
"19","luz del norte","2016","02","14","12","45","","7.0","97.0","Prorrata por Control TX Línea 220 kV C. Pinto - San Andrés  187 MVA a 30 °C con Sol  flujo N>S. "
"8","diego de almagro","2016","02","14","13","36","","","17.0","Central sin variación por Línea 220 kV C. Pinto - San Andrés"
"19","luz del norte","2016","02","14","13","36","","6.0","91.0","Prorrata por Control TX Línea 220 kV C. Pinto - San Andrés  179 MVA a 31 °C con Sol  flujo N>S. "
"8","diego de almagro","2016","02","14","14","40","","","17.0","Central sin variación por Línea 220 kV C. Pinto - San Andrés"
"19","luz del norte","2016","02","14","14","40","","7.0","84.0","Prorrata por Control TX Línea 220 kV C. Pinto - San Andrés  179 MVA a 31 °C con Sol  flujo N>S. "
"8","diego de almagro","2016","02","14","15","2","","","17.0","Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
"9","san andres","2016","02","14","15","2","","","0.0","Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
"10","llano de llampos","2016","02","14","15","2","","5.0","80.0","Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
"19","luz del norte","2016","02","14","15","2","","2.0","87.0","Prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  290 MVA a 33 °C con Sol  flujo N>S. "
"8","diego de almagro","2016","02","14","15","14","","","17.0","Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
"9","san andres","2016","02","14","15","14","","","0.0","Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
"10","llano de llampos","2016","02","14","15","14","","","80.0","Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
"19","luz del norte","2016","02","14","15","14","","2.0","85.0","Prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  290 MVA a 33 °C con Sol  flujo N>S. "
"8","diego de almagro","2016","02","14","16","41","","","17.0","Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
"9","san andres","2016","02","14","16","41","1.0","","11.0","Prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  290 MVA a 33 °C con Sol  flujo N>S. "
"10","llano de llampos","2016","02","14","16","41","2.0","","83.0","Prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  290 MVA a 33 °C con Sol  flujo N>S. "
"19","luz del norte","2016","02","14","16","41","","","73.0","Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
"8","diego de almagro","2016","02","14","18","4","","","17.0","Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
"9","san andres","2016","02","14","18","4","1.0","","12.0","Prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  303 MVA a 31 °C con Sol  flujo N>S. "
"10","llano de llampos","2016","02","14","18","4","2.0","","84.0","Prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  303 MVA a 31 °C con Sol  flujo N>S. "
"19","luz del norte","2016","02","14","18","4","","","73.0","Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
"8","diego de almagro","2016","02","14","18","28","1.0","","18.0","Prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  309 MVA a 30 °C con Sol  flujo N>S. "
"9","san andres","2016","02","14","18","28","5.0","","17.0","Prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  309 MVA a 30 °C con Sol  flujo N>S. "
"10","llano de llampos","2016","02","14","18","28","","","84.0","Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
"19","luz del norte","2016","02","14","18","28","","","73.0","Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
"8","diego de almagro","2016","02","14","18","33","","","17.0","Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
"9","san andres","2016","02","14","18","33","2.0","","16.0","Prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  309 MVA a 30 °C con Sol  flujo N>S. "
"10","llano de llampos","2016","02","14","18","33","","","84.0","Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
"19","luz del norte","2016","02","14","18","33","4.0","","81.0","Prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  309 MVA a 30 °C con Sol  flujo N>S. "
"8","diego de almagro","2016","02","15","10","23","","0.0","13.0","Prorrata por Control TX Línea 220 kV C. Pinto - San Andrés  215 MVA a 26 °C con Sol  flujo N>S. "
"19","luz del norte","2016","02","15","10","23","","7.0","110.0","Prorrata por Control TX Línea 220 kV C. Pinto - San Andrés  215 MVA a 26 °C con Sol  flujo N>S. "
"8","diego de almagro","2016","02","15","11","52","","0.0","13.0","Prorrata por Control TX Línea 220 kV C. Pinto - San Andrés  194 MVA a 29 °C con Sol  flujo N>S. "
"19","luz del norte","2016","02","15","11","52","","8.0","102.0","Prorrata por Control TX Línea 220 kV C. Pinto - San Andrés  194 MVA a 29 °C con Sol  flujo N>S. "
"8","diego de almagro","2016","02","15","13","32","","0.0","13.0","Redistribución de Potencia Aumento de generación eólica del PE Taltal -12 MW"
"19","luz del norte","2016","02","15","13","32","","8.0","94.0","Redistribución de Potencia Aumento de generación eólica del PE Taltal -12 MW"
"8","diego de almagro","2016","02","15","14","15","","0.0","13.0","Prorrata por Control TX Línea 220 kV C. Pinto - San Andrés  161 MVA a 33 °C con Sol  flujo N>S. "
"19","luz del norte","2016","02","15","14","15","","7.0","85.0","Prorrata por Control TX Línea 220 kV C. Pinto - San Andrés  161 MVA a 33 °C con Sol  flujo N>S. "
"8","diego de almagro","2016","02","15","14","45","","0.0","14.0","Redistribución de Potencia Aumento recursos Eólico PE Taltal -18 MW"
"19","luz del norte","2016","02","15","14","45","","4.0","81.0","Redistribución de Potencia Aumento recursos Eólico PE Taltal -18 MW"
"8","diego de almagro","2016","02","15","17","2","1.0","","15.0","Prorrata por Control TX Línea 220 kV C. Pinto - San Andrés  179 MVA a 31 °C con Sol  flujo N>S. "
"19","luz del norte","2016","02","15","17","2","6.0","","87.0","Prorrata por Control TX Línea 220 kV C. Pinto - San Andrés  179 MVA a 31 °C con Sol  flujo N>S. "
"9","san andres","2016","02","16","7","11","10.0","","10.0","Según SD5690/2016 Mantenimiento en campo fotovoltaico. Actualizaciones de firmware de Inversores"
"8","diego de almagro","2016","02","16","10","11","","","10.0","Central sin variación por Línea 220 kV C. Pinto - San Andrés"
"19","luz del norte","2016","02","16","10","11","","10.0","110.0","Prorrata por Control TX Línea 220 kV C. Pinto - San Andrés  209 MVA a 27 °C con Sol  flujo N>S. "
"8","diego de almagro","2016","02","16","10","29","","","17.0","Central sin variación por Línea 220 kV C. Pinto - San Andrés"
"19","luz del norte","2016","02","16","10","29","","12.0","98.0","Prorrata por Control TX Línea 220 kV C. Pinto - San Andrés  209 MVA a 27 °C con Sol  flujo N>S. "
"8","diego de almagro","2016","02","16","12","20","","","17.0","Central sin variación por Línea 220 kV C. Pinto - San Andrés"
