"hour","day","month","dir"
3,23,6,0
4,23,6,0
5,23,6,0
6,23,6,0
7,23,6,0
8,23,6,5.54345347742654
9,23,6,105.170586590966
10,23,6,276.400281243854
11,23,6,418.165605862935
12,23,6,517.421102947659
13,23,6,561.168172200521
14,23,6,541.164609061347
15,23,6,463.94131037924
16,23,6,341.121012204223
17,23,6,187.214050067796
18,23,6,38.4241678427853
19,23,6,0
20,23,6,0
21,23,6,0
22,23,6,0
23,23,6,0
24,23,6,0
1,24,6,0
2,24,6,0
3,24,6,0
4,24,6,0
5,24,6,0
6,24,6,0
7,24,6,0
8,24,6,5.33301310261918
9,24,6,112.740318016046
10,24,6,280.930477910572
11,24,6,427.418297025892
12,24,6,547.9580189387
13,24,6,591.791183047824
14,24,6,534.666071037451
15,24,6,460.608505050341
16,24,6,340.820364766651
17,24,6,183.090348621209
18,24,6,35.1677338790461
19,24,6,0
20,24,6,0
21,24,6,0
22,24,6,0
23,24,6,0
24,24,6,0
1,25,6,0
2,25,6,0
3,25,6,0
4,25,6,0
5,25,6,0
6,25,6,0
7,25,6,0
8,25,6,5.23576938723111
9,25,6,113.682693825
10,25,6,295.904694027371
11,25,6,425.569558885362
12,25,6,546.695843272739
13,25,6,598.556182013618
14,25,6,581.001376681858
15,25,6,501.813371022542
16,25,6,368.98178185357
17,25,6,199.194504843818
18,25,6,38.8109487703381
19,25,6,0
20,25,6,0
21,25,6,0
22,25,6,0
23,25,6,0
24,25,6,0
1,26,6,0
2,26,6,0
3,26,6,0
4,26,6,0
5,26,6,0
6,26,6,0
7,26,6,0
8,26,6,4.25194719630397
9,26,6,103.78093594768
10,26,6,279.115619368023
11,26,6,437.781699975332
12,26,6,515.420631196764
13,26,6,594.101260715061
14,26,6,583.855262756348
15,26,6,504.92227045695
16,26,6,372.145178476969
17,26,6,202.018388536241
18,26,6,40.1280435640365
19,26,6,0
20,26,6,0
21,26,6,0
22,26,6,0
23,26,6,0
24,26,6,0
1,27,6,0
2,27,6,0
3,27,6,0
4,27,6,0
5,27,6,0
6,27,6,0
7,27,6,0
8,27,6,5.45378303993493
9,27,6,105.514589546455
10,27,6,293.902749617894
11,27,6,453.784486558702
12,27,6,559.58218299018
13,27,6,606.249960157606
14,27,6,589.3220638699
